2023-08-05_17-07-28: DF Exception: Sub: R1004D, Sess: 0, KeyError, 'HFA_array', file: ripples_HFA_general.py, line no: 249
2023-08-05_17-18-55: DF Exception: Sub: R1482J, Sess: 2, ValueError, all the input array dimensions for the concatenation axis must match exactly, but along dimension 1, the array at index 0 has size 300 and the array at index 1 has size 144, file: ripples_HFA_general.py, line no: 250
2023-08-05_17-18-55: DF Exception: Sub: R1484T, Sess: 0, ValueError, all the input array dimensions for the concatenation axis must match exactly, but along dimension 1, the array at index 0 has size 300 and the array at index 1 has size 144, file: ripples_HFA_general.py, line no: 250
2023-08-05_17-18-55: DF Exception: Sub: R1484T, Sess: 1, ValueError, all the input array dimensions for the concatenation axis must match exactly, but along dimension 1, the array at index 0 has size 300 and the array at index 1 has size 144, file: ripples_HFA_general.py, line no: 250
2023-08-05_17-18-55: DF Exception: Sub: R1486J, Sess: 0, ValueError, all the input array dimensions for the concatenation axis must match exactly, but along dimension 1, the array at index 0 has size 300 and the array at index 1 has size 144, file: ripples_HFA_general.py, line no: 250
2023-08-05_17-18-55: DF Exception: Sub: R1486J, Sess: 1, ValueError, all the input array dimensions for the concatenation axis must match exactly, but along dimension 1, the array at index 0 has size 300 and the array at index 1 has size 144, file: ripples_HFA_general.py, line no: 250
2023-08-05_17-18-55: DF Exception: Sub: R1486J, Sess: 2, ValueError, all the input array dimensions for the concatenation axis must match exactly, but along dimension 1, the array at index 0 has size 300 and the array at index 1 has size 144, file: ripples_HFA_general.py, line no: 250
2023-08-05_17-18-55: DF Exception: Sub: R1486J, Sess: 3, ValueError, all the input array dimensions for the concatenation axis must match exactly, but along dimension 1, the array at index 0 has size 300 and the array at index 1 has size 144, file: ripples_HFA_general.py, line no: 250
2023-08-05_17-18-55: DF Exception: Sub: R1487T, Sess: 0, FileNotFoundError, [Errno 2] No such file or directory: '/scratch/efeghhi/catFR1/ENCODING/SWR_catFR1_R1487T_0_HPC_encoding_soz_in_hamming.p', file: ripples_HFA_general.py, line no: 216
2023-08-05_17-18-55: DF Exception: Sub: R1487T, Sess: 1, ValueError, all the input array dimensions for the concatenation axis must match exactly, but along dimension 1, the array at index 0 has size 300 and the array at index 1 has size 144, file: ripples_HFA_general.py, line no: 250
2023-08-05_17-18-55: DF Exception: Sub: R1487T, Sess: 2, ValueError, all the input array dimensions for the concatenation axis must match exactly, but along dimension 1, the array at index 0 has size 300 and the array at index 1 has size 144, file: ripples_HFA_general.py, line no: 250
2023-08-05_17-18-55: DF Exception: Sub: R1488T, Sess: 0, FileNotFoundError, [Errno 2] No such file or directory: '/scratch/efeghhi/catFR1/ENCODING/SWR_catFR1_R1488T_0_HPC_encoding_soz_in_hamming.p', file: ripples_HFA_general.py, line no: 216
2023-08-05_17-18-55: DF Exception: Sub: R1488T, Sess: 2, ValueError, all the input array dimensions for the concatenation axis must match exactly, but along dimension 1, the array at index 0 has size 300 and the array at index 1 has size 144, file: ripples_HFA_general.py, line no: 250
2023-08-05_17-18-55: DF Exception: Sub: R1488T, Sess: 3, ValueError, all the input array dimensions for the concatenation axis must match exactly, but along dimension 1, the array at index 0 has size 300 and the array at index 1 has size 144, file: ripples_HFA_general.py, line no: 250
2023-08-05_17-18-55: DF Exception: Sub: R1489E, Sess: 1, ValueError, all the input array dimensions for the concatenation axis must match exactly, but along dimension 1, the array at index 0 has size 300 and the array at index 1 has size 144, file: ripples_HFA_general.py, line no: 250
2023-08-05_17-18-55: DF Exception: Sub: R1489E, Sess: 2, ValueError, all the input array dimensions for the concatenation axis must match exactly, but along dimension 1, the array at index 0 has size 300 and the array at index 1 has size 144, file: ripples_HFA_general.py, line no: 250
2023-08-05_17-18-55: DF Exception: Sub: R1489E, Sess: 3, ValueError, all the input array dimensions for the concatenation axis must match exactly, but along dimension 1, the array at index 0 has size 300 and the array at index 1 has size 144, file: ripples_HFA_general.py, line no: 250
2023-08-05_17-18-55: DF Exception: Sub: R1489E, Sess: 4, ValueError, all the input array dimensions for the concatenation axis must match exactly, but along dimension 1, the array at index 0 has size 300 and the array at index 1 has size 144, file: ripples_HFA_general.py, line no: 250
2023-08-05_17-18-55: DF Exception: Sub: R1491T, Sess: 0, ValueError, all the input array dimensions for the concatenation axis must match exactly, but along dimension 1, the array at index 0 has size 300 and the array at index 1 has size 144, file: ripples_HFA_general.py, line no: 250
2023-08-05_17-18-55: DF Exception: Sub: R1491T, Sess: 2, ValueError, all the input array dimensions for the concatenation axis must match exactly, but along dimension 1, the array at index 0 has size 300 and the array at index 1 has size 144, file: ripples_HFA_general.py, line no: 250
2023-08-05_17-18-55: DF Exception: Sub: R1491T, Sess: 4, ValueError, all the input array dimensions for the concatenation axis must match exactly, but along dimension 1, the array at index 0 has size 300 and the array at index 1 has size 144, file: ripples_HFA_general.py, line no: 250
2023-08-05_17-18-55: DF Exception: Sub: R1493T, Sess: 0, ValueError, all the input array dimensions for the concatenation axis must match exactly, but along dimension 1, the array at index 0 has size 300 and the array at index 1 has size 144, file: ripples_HFA_general.py, line no: 250
2023-08-05_17-18-55: DF Exception: Sub: R1493T, Sess: 1, ValueError, all the input array dimensions for the concatenation axis must match exactly, but along dimension 1, the array at index 0 has size 300 and the array at index 1 has size 144, file: ripples_HFA_general.py, line no: 250
2023-08-05_17-18-55: DF Exception: Sub: R1493T, Sess: 3, ValueError, all the input array dimensions for the concatenation axis must match exactly, but along dimension 1, the array at index 0 has size 300 and the array at index 1 has size 144, file: ripples_HFA_general.py, line no: 250
2023-08-05_17-18-55: DF Exception: Sub: R1493T, Sess: 4, FileNotFoundError, [Errno 2] No such file or directory: '/scratch/efeghhi/catFR1/ENCODING/SWR_catFR1_R1493T_4_HPC_encoding_soz_in_hamming.p', file: ripples_HFA_general.py, line no: 216
2023-08-05_17-18-55: DF Exception: Sub: R1496T, Sess: 0, ValueError, all the input array dimensions for the concatenation axis must match exactly, but along dimension 1, the array at index 0 has size 300 and the array at index 1 has size 144, file: ripples_HFA_general.py, line no: 250
2023-08-05_17-18-55: DF Exception: Sub: R1496T, Sess: 1, ValueError, all the input array dimensions for the concatenation axis must match exactly, but along dimension 1, the array at index 0 has size 300 and the array at index 1 has size 144, file: ripples_HFA_general.py, line no: 250
2023-08-05_17-18-55: DF Exception: Sub: R1497T, Sess: 0, ValueError, all the input array dimensions for the concatenation axis must match exactly, but along dimension 1, the array at index 0 has size 300 and the array at index 1 has size 144, file: ripples_HFA_general.py, line no: 250
2023-08-05_17-18-55: DF Exception: Sub: R1497T, Sess: 1, ValueError, all the input array dimensions for the concatenation axis must match exactly, but along dimension 1, the array at index 0 has size 300 and the array at index 1 has size 144, file: ripples_HFA_general.py, line no: 250
2023-08-05_17-18-55: DF Exception: Sub: R1497T, Sess: 2, ValueError, all the input array dimensions for the concatenation axis must match exactly, but along dimension 1, the array at index 0 has size 300 and the array at index 1 has size 144, file: ripples_HFA_general.py, line no: 250
2023-08-05_17-18-55: DF Exception: Sub: R1497T, Sess: 3, FileNotFoundError, [Errno 2] No such file or directory: '/scratch/efeghhi/catFR1/ENCODING/SWR_catFR1_R1497T_3_HPC_encoding_soz_in_hamming.p', file: ripples_HFA_general.py, line no: 216
2023-08-05_17-18-55: DF Exception: Sub: R1497T, Sess: 4, ValueError, all the input array dimensions for the concatenation axis must match exactly, but along dimension 1, the array at index 0 has size 300 and the array at index 1 has size 144, file: ripples_HFA_general.py, line no: 250
2023-08-05_17-18-55: DF Exception: Sub: R1498D, Sess: 1, ValueError, all the input array dimensions for the concatenation axis must match exactly, but along dimension 1, the array at index 0 has size 300 and the array at index 1 has size 144, file: ripples_HFA_general.py, line no: 250
2023-08-05_17-18-55: DF Exception: Sub: R1498D, Sess: 2, ValueError, all the input array dimensions for the concatenation axis must match exactly, but along dimension 1, the array at index 0 has size 300 and the array at index 1 has size 144, file: ripples_HFA_general.py, line no: 250
2023-08-05_17-18-55: DF Exception: Sub: R1498D, Sess: 4, ValueError, all the input array dimensions for the concatenation axis must match exactly, but along dimension 1, the array at index 0 has size 300 and the array at index 1 has size 144, file: ripples_HFA_general.py, line no: 250
2023-08-05_17-18-55: DF Exception: Sub: R1498D, Sess: 5, ValueError, all the input array dimensions for the concatenation axis must match exactly, but along dimension 1, the array at index 0 has size 300 and the array at index 1 has size 144, file: ripples_HFA_general.py, line no: 250
2023-08-05_17-18-55: DF Exception: Sub: R1501J, Sess: 6, ValueError, all the input array dimensions for the concatenation axis must match exactly, but along dimension 1, the array at index 0 has size 300 and the array at index 1 has size 144, file: ripples_HFA_general.py, line no: 250
2023-08-05_17-18-55: DF Exception: Sub: R1501J, Sess: 8, ValueError, all the input array dimensions for the concatenation axis must match exactly, but along dimension 1, the array at index 0 has size 300 and the array at index 1 has size 144, file: ripples_HFA_general.py, line no: 250
2023-08-05_17-18-55: DF Exception: Sub: R1505J, Sess: 0, ValueError, all the input array dimensions for the concatenation axis must match exactly, but along dimension 1, the array at index 0 has size 300 and the array at index 1 has size 144, file: ripples_HFA_general.py, line no: 250
2023-08-05_17-18-55: DF Exception: Sub: R1505J, Sess: 1, FileNotFoundError, [Errno 2] No such file or directory: '/scratch/efeghhi/catFR1/ENCODING/SWR_catFR1_R1505J_1_HPC_encoding_soz_in_hamming.p', file: ripples_HFA_general.py, line no: 216
2023-08-05_17-18-55: DF Exception: Sub: R1515T, Sess: 0, ValueError, all the input array dimensions for the concatenation axis must match exactly, but along dimension 1, the array at index 0 has size 300 and the array at index 1 has size 144, file: ripples_HFA_general.py, line no: 250
2023-08-05_17-18-55: DF Exception: Sub: R1515T, Sess: 1, ValueError, all the input array dimensions for the concatenation axis must match exactly, but along dimension 1, the array at index 0 has size 300 and the array at index 1 has size 144, file: ripples_HFA_general.py, line no: 250
2023-08-05_17-18-55: DF Exception: Sub: R1515T, Sess: 2, ValueError, all the input array dimensions for the concatenation axis must match exactly, but along dimension 1, the array at index 0 has size 300 and the array at index 1 has size 144, file: ripples_HFA_general.py, line no: 250
2023-08-05_17-18-55: DF Exception: Sub: R1515T, Sess: 3, FileNotFoundError, [Errno 2] No such file or directory: '/scratch/efeghhi/catFR1/ENCODING/SWR_catFR1_R1515T_3_HPC_encoding_soz_in_hamming.p', file: ripples_HFA_general.py, line no: 216
